id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
37700708,8.571883137283386e+18,0,14103008,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9eb2dc31,be6db1d7,1,0,8330,320,50,761,3,175,100081,23
4197338,9.236038411521575e+18,1,14102200,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,15c7bc4d,7e10542a,09cf24be,1,0,20251,320,50,2323,0,687,100081,48
2455460,9.726330774688762e+18,1,14102111,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,248761f2,894fb406,1,0,20312,320,50,1780,0,1711,100077,48
3049901,1.782670232631842e+19,0,14102115,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,1f0bc64f,1,0,21732,320,50,2502,0,35,-1,221
3767625,1.1260436282584226e+19,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,aac5e61b,2347f47a,0f2161f8,b1522563,11585856,0d9ae625,1,0,20635,300,250,2374,3,39,-1,23
1976206,2.329949247557207e+18,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,127a043d,1ccc7835,1,0,21751,320,50,2505,0,161,100176,17
37748880,1.2856093489115361e+19,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7fe36548,1f0bc64f,1,0,23160,320,50,2667,0,35,100144,221
21575055,1.666428839206071e+19,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,d320b4dd,c723c84b,1,0,21273,320,50,2443,2,39,-1,23
28628200,1.2121794306196361e+19,0,14102809,1005,1,43f201fc,6a0654fe,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,9bbdb88c,1,0,22268,320,50,2566,3,815,100156,42
4676698,4.558997841084585e+18,1,14102204,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,3de05cb4,1,2,17614,320,50,1993,2,1063,-1,33
5640426,1.5682558353399572e+19,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,3e9c56a7,b93b6e81,6f21a189,1,0,1037,320,50,178,3,1327,100148,15
4022389,5.005551075212945e+18,0,14102122,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,58d73330,5cf5578a,af8f2721,1,0,4687,320,50,423,2,39,100148,32
37857945,5.511527174423134e+18,0,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,81998422,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
15943798,1.5373678586802483e+19,1,14102416,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,614e7261,8571106b,1,0,19016,300,250,2162,2,39,-1,33
31563538,7.219979351337935e+18,0,14102818,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d913ec65,d4897fef,1,0,17014,320,50,1872,3,39,-1,23
13101808,5.300337266451542e+16,0,14102321,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7357d5f1,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
20265374,7.057672506053732e+18,0,14102602,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a48d084,6e1e2240,1,0,19950,320,50,1800,3,167,100081,23
24754356,1.6850469672488166e+18,0,14102707,1002,0,864667cc,9f668dc4,50e219e0,ecad2386,7801e8d9,07d7df22,449f7b03,e20f2e41,0fe29ada,0,0,20173,300,50,2312,0,167,100079,16
7652371,1.60586667819418e+19,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,24bd0012,b3f4c8ce,1,0,21767,320,50,2506,0,35,100020,157
32815857,1.577981463993422e+19,0,14102903,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0faf940,be6db1d7,1,0,8330,320,50,761,3,175,-1,23
34783084,9.56314450749623e+18,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,992d9421,981edffc,1,3,21189,320,50,2424,1,175,100193,71
34615393,1.1769820632845496e+19,1,14102913,1002,0,8e983a36,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4dd105c2,f98b5ed3,911a3c09,0,0,23438,320,50,2684,2,1327,-1,52
29433539,1.0133439981187455e+19,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,cad7766d,0a10024e,1,2,23222,320,50,2676,0,35,-1,221
37308201,2.615008163777714e+18,1,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,94d0511f,0eb711ec,1,0,23160,320,50,2667,0,35,-1,221
29236965,1.408598892615638e+19,0,14102811,1005,0,e8692a75,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba70c001,f3049821,1,0,22743,320,50,2637,3,35,100188,23
31006254,5.172558902489606e+18,0,14102816,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68ff9e2f,3371dfeb,1,0,6563,320,50,572,2,39,-1,32
36952354,9.80227458399434e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7f0427cb,a8d2c4cf,1,0,23804,320,50,2726,3,803,-1,229
37817494,2.0927442704783288e+18,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,389d4734,d5db24c3,1,0,20108,320,50,2299,2,1327,-1,52
38019922,1.8374127981308516e+19,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,3cea3973,46a414f4,1,3,23737,320,50,2676,0,299,100177,221
10199168,7.011310235595846e+18,0,14102304,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,685efec8,4ea23a13,1,0,22103,320,50,2545,0,35,-1,221
12007699,9.64448184597232e+18,1,14102314,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8378f33d,ef726eae,1,0,19015,300,250,2162,2,39,100171,33
30528106,1.02726748935375e+19,0,14102815,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,711ee120,1,0,22260,320,50,2545,0,167,-1,221
37780621,1.5561442570987917e+19,0,14103009,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,340b9175,ef726eae,1,0,23900,320,50,2740,0,163,100013,17
30736372,5.92825130060532e+18,0,14102815,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,57653f39,88e02ee9,1,0,16615,320,50,1863,3,39,-1,23
21761573,1.3829566403230073e+19,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b832cc51,711ee120,1,0,15707,320,50,1722,0,35,-1,79
14204026,4.921388302311717e+18,0,14102406,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d628ff9,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
13713392,4.228952862527111e+18,1,14102403,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,19ace493,a0f5f879,1,0,15705,320,50,1722,0,35,-1,79
26970760,4.3593608804261524e+18,0,14102722,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,28bea47c,8a014cbb,f07e20f8,4,0,15701,320,50,1722,0,35,-1,79
33445667,1.330301150637804e+19,0,14102907,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20ed0bae,f4a9b698,1,2,22738,320,50,2636,0,47,100111,70
3400358,1.8253204542631053e+19,0,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,633278c3,8a4875bd,1,0,21759,320,50,2502,0,35,-1,221
28751344,1.834827004545942e+19,1,14102809,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d27c24d8,73b4563d,1,2,23143,320,50,2665,0,34,-1,221
18252885,1.2177251872896567e+19,1,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8974c199,e1eae715,1,0,21191,320,50,2424,1,161,100193,71
2828721,1.3467412255048227e+19,0,14102114,1005,0,85f751fd,c4e18dd6,50e219e0,384da3d1,2347f47a,f95efa07,a99f214a,d8fba8d7,058e0eb7,1,0,21747,320,50,2504,3,41,100160,111
6222511,7.09665130163336e+18,1,14102209,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
38431788,1.566174662548898e+19,0,14103012,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3abe7745,8a4875bd,1,0,23990,320,50,2747,0,35,-1,76
33613417,8.869690770139631e+17,0,14102907,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,2992f8e3,71d20c90,a0f5f879,4,0,23722,320,50,2716,3,35,-1,23
9805228,1.0521251550858553e+19,0,14102303,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,9a13f7b3,5b211c0d,1,0,17875,320,50,2036,3,47,100068,156
931804,1.0595760710100589e+19,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,d25dee61,af7fe221,1,0,20277,320,50,2281,3,47,100181,42
39666983,4.3509296691939927e+18,0,14103017,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,d17a0181,1,0,17614,320,50,1993,2,1063,-1,33
4223431,1.3741680883389004e+19,0,14102201,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,efa4293e,c464aa46,1,0,6616,320,50,576,2,35,-1,32
28634430,1.2431248424845183e+19,0,14102809,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66479035,dc15c87e,1,2,23144,320,50,2665,0,34,-1,221
11791768,5.3287162462028e+17,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,22c2dcf4,0bcabeaf,1,3,21189,320,50,2424,1,161,100193,71
3345471,1.2942645553782905e+19,1,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1279c0f4,3be884af,d787e91b,1,0,17877,320,50,2036,3,47,-1,156
5880060,1.100025149096947e+19,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,ee172ae3,c7c0dcb3,1,0,21767,320,50,2506,0,35,-1,157
9257590,9.972799874376411e+18,0,14102221,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61
19477113,3.9338052070874404e+18,0,14102518,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,ef32d706,779d90c2,1,3,380,320,50,112,3,1319,-1,15
5344418,1.2052873760061108e+19,1,14102207,1005,0,8342c1ae,7049c6b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa6aaefb,7fdd04d2,1,0,15704,320,50,1722,0,35,100084,79
36749882,1.6740038626858338e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,c8689aa1,d58555c6,158e4944,1,2,23804,320,50,2726,3,803,-1,229
13057461,1.5593900263203242e+19,0,14102321,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,a52dff11,72a00661,1,0,17661,320,50,1996,1,41,100056,71
39180434,1.537896151625116e+19,0,14103015,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f839b3be,d787e91b,1,0,8330,320,50,761,3,175,100077,23
130735,1.1401016483436417e+19,0,14102101,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d76b3a04,684581ce,1,0,19950,320,50,1800,3,167,100077,23
7548400,1.0714358972783534e+19,0,14102213,1005,1,85f751fd,c4e18dd6,50e219e0,617593f1,2347f47a,0f2161f8,a99f214a,aa42be81,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
28823856,5.417110425207521e+18,0,14102809,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,0aba5b26,5b211c0d,1,0,23143,320,50,2665,0,34,-1,221
40180355,1.720000392666933e+19,0,14103021,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,59906a83,5db079b5,1,2,23866,320,50,2736,0,33,-1,246
50915,1.7090620788786934e+19,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,913959e1,8571106b,1,0,17654,300,250,1994,2,39,100083,33
19719768,1.8269648457037033e+19,0,14102520,1012,0,d266097b,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,25b800d9,d787e91b,1,0,19771,320,50,2227,0,679,-1,48
19637795,5.708779997138872e+18,0,14102519,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,2740856b,f9677b85,d6e0e6ff,1,0,16403,320,50,1835,1,431,-1,71
27920658,1.2107511688231741e+18,0,14102806,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9b5ea22,d787e91b,1,0,18093,320,50,2060,3,39,-1,23
9738056,3.0669914679662643e+18,0,14102302,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,289953f1,fc9d9423,1,0,20346,300,250,2331,2,39,100034,23
38607554,1.0800110819159423e+19,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,17bec28d,3bd9e8e7,1,0,22815,320,50,2647,2,39,100148,23
39617394,1.6314321986491867e+19,1,14103017,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3e9b1b7a,84ebbcd4,1,0,17653,300,250,1994,2,39,100084,33
19504739,6.32633837209519e+18,0,14102518,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f2a9d6b,83ed0b87,1,0,20391,320,50,2340,3,1065,100111,159
7972380,3.641763804753016e+18,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,f578e150,1f0bc64f,1,0,21767,320,50,2506,0,35,-1,157
35421241,1.3053949372654868e+19,0,14102917,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,b63ea559,f07e20f8,1,0,20072,320,50,2291,3,35,-1,43
14801623,1.2588386011321119e+19,1,14102410,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6e02c668,31f63ca2,1,0,20093,300,250,2295,2,35,100079,23
36205210,9.191604424425514e+18,0,14102923,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,cad4c01d,1,0,23626,320,50,2707,3,937,100156,61
29823500,1.4610813179514556e+19,0,14102813,1005,0,6bbe137e,1d76939d,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,6f10d86f,36b67a2a,1,0,23454,320,50,2688,1,33,100106,212
38175430,1.3701667476622488e+19,0,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,fa75fe36,41b533a4,1,3,24001,320,50,2749,0,43,100177,221
7365821,3.1312244109370747e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,1d64ced5,2347f47a,8ded1f7a,d19cb66a,c4830f68,be87996b,1,2,15702,320,50,1722,0,35,-1,79
10939825,4.692308647830601e+18,0,14102308,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,59c35b29,567d7d58,ef726eae,1,3,22141,320,50,2550,1,547,-1,51
1527203,1.7304286853379852e+19,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,51d06e87,ff91ea03,1,0,21715,320,50,2500,2,34,-1,90
6846929,1.4624803220823e+19,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,6a7a9002,542194a3,be6db1d7,1,0,1037,320,50,178,3,1327,100148,15
20168784,7.178201241499143e+18,0,14102601,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3619508f,78d9bd10,1,0,19216,320,50,863,3,171,100106,61
23053087,9.282713209540766e+18,0,14102616,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4e6c26ff,76dc4769,1,0,21412,320,50,2467,2,167,100074,23
37916071,1.0396840772184224e+18,0,14103010,1002,0,3c0db4cc,ca710fd2,50e219e0,ecad2386,7801e8d9,07d7df22,93a62a0a,81672f2c,911a3c09,0,0,18858,320,50,1882,3,35,100096,13
22895938,1.2915828766146673e+19,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a756d967,bcbfb32b,fce66524,1,0,22554,320,50,1863,3,39,-1,23
34479502,1.6656641293566008e+18,0,14102912,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,7837d41d,04f5b394,1,0,23561,320,50,2691,0,419,100084,212
15960501,1.6474277683534014e+19,0,14102416,1005,0,85f751fd,c4e18dd6,50e219e0,eac7f9fe,2347f47a,0f2161f8,a99f214a,2cc40b9b,fa61e8fe,1,0,6993,320,50,613,2,39,100233,32
38392986,1.3089806756932413e+19,0,14103012,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4160a2b2,bbeedfee,1,0,23626,320,50,2707,3,937,100156,61
34122785,1.7869268376327453e+19,1,14102910,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,4725253d,c6263d8a,1,0,23757,320,50,2724,0,33,-1,253
2069435,9.053213957280503e+18,0,14102109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,5db079b5,1,2,21763,320,50,2502,0,35,-1,221
36363622,5.422734105706277e+18,0,14103001,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a90f9c0a,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
39540115,9.240072237418738e+18,1,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b53306f,158e4944,1,0,22676,320,50,2616,0,35,100083,51
39174111,1.4936859258987522e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,f8ac5852,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
29787491,1.3228669694107603e+19,0,14102813,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f61618a6,ce576f14,1,0,19772,320,50,2227,0,935,100075,48
34341391,3.736179157594249e+18,1,14102911,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,61e7b651,5ec45883,1,0,20093,300,250,2295,2,35,100075,23
5490517,6.887161280008783e+18,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb08b26d,1ccc7835,1,0,21725,320,50,2502,0,35,-1,221
17810098,9.080112265721203e+18,0,14102510,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c41fe74f,cad4c01d,1,0,22288,320,50,2572,3,297,100156,42
9247938,8.657836551814564e+18,0,14102221,1002,0,d31dbdc5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3825647d,efbcb765,0f5e1f05,0,0,15908,320,50,1752,3,297,100081,82
32652130,1.6719525126311193e+19,0,14102902,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,81c2edc3,36c6b1de,1,0,23224,320,50,2676,0,35,100177,221
4355696,2.077788646479086e+18,0,14102202,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,1b003dab,9594522c,ad328c4d,1,0,21274,320,50,2443,2,39,-1,23
39062302,7.266755284976688e+18,0,14103014,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3011a928,b3f4c8ce,1,0,22257,320,50,2545,0,431,-1,221
29903609,1.768161137515452e+19,0,14102813,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23a27542,89416188,1,0,22832,320,50,2647,2,35,100148,23
741549,1.5280478275313893e+19,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,154bcdc7,d25693ce,1,0,15703,320,50,1722,0,35,100084,79
32625529,1.3569713470821536e+19,0,14102902,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,8e2a4df7,24f6b932,1,0,23222,320,50,2676,0,35,100176,221
35994186,5.259395687382285e+18,0,14102921,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b35d305b,43836a96,1,0,23438,320,50,2684,2,1327,-1,52
38818942,8.202101005797188e+18,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,22800eff,1,0,22676,320,50,2616,0,35,-1,51
8612648,1.01949153998404e+19,0,14102218,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91126db2,68b6db2c,1,0,20251,320,50,2323,0,687,100081,48
26474426,3.8611995775322476e+18,0,14102718,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a8ae85f4,e1eae715,1,3,21189,320,50,2424,1,161,100189,71
23023145,6.807995766001398e+18,1,14102616,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b70514ac,ecb851b2,1,0,8330,320,50,761,3,175,-1,23
39738431,1.115996003711225e+19,0,14103018,1005,0,ff361da0,6dbd48f0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bae273b7,a5bce124,1,0,23723,320,50,2716,3,47,-1,23
10900074,1.8701884798418826e+17,0,14102308,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e41265df,6f21a189,1,0,22006,320,50,2535,0,675,-1,48
17573026,4.0336157577128863e+18,0,14102509,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,097f3c1e,3bd9e8e7,1,0,15699,320,50,1722,0,35,100083,79
40150751,1.2806090432546367e+19,0,14103021,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,aea37230,7abbbd5c,1,0,23161,320,50,2667,0,47,-1,221
22496761,1.5480485661242786e+19,0,14102614,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,570b9503,684581ce,1,0,8330,320,50,761,3,175,100075,23
27098839,1.1729939927715502e+19,1,14102800,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1a03fba8,ff91ea03,1,0,17014,320,50,1872,3,39,-1,23
7979073,4.239960922421934e+18,1,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,67fcede1,d787e91b,1,0,10738,320,50,1076,0,35,-1,79
25502367,5.169789428448303e+18,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8575a6ec,981edffc,1,3,21189,320,50,2424,1,161,100189,71
15559382,2.6193809312907704e+18,0,14102414,1005,2,424f0ecf,8a704386,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,e99c4df5,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
3445296,5.952117642035488e+18,1,14102117,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ef0bce2,30a00e1f,1,0,16920,320,50,1899,0,431,100081,117
31364239,9.660809430805076e+18,0,14102817,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2709a3e6,eba9519f,1,0,19771,320,50,2227,0,935,-1,48
13536786,1.3870328619172532e+19,0,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1c08d7ed,5096d134,1,0,15703,320,50,1722,0,35,100084,79
28979580,1.4155598167975242e+18,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,07e23b0f,d787e91b,1,0,23144,320,50,2665,0,35,-1,221
24467694,5.426436444704847e+18,0,14102705,1005,1,85f751fd,c4e18dd6,50e219e0,06cfa6da,2347f47a,0f2161f8,a99f214a,b3f7e800,e4a6a646,1,0,20476,320,50,2348,3,427,100004,61
14639067,1.2790976361718706e+19,0,14102409,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cfc251bd,c6263d8a,1,0,22258,320,50,2545,0,39,-1,221
17531522,1.6806833761614447e+19,0,14102509,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9929e635,e24c8b65,1,2,15707,320,50,1722,0,35,100084,79
5606309,1.3928349981908658e+19,0,14102208,1002,0,0ee0f7ad,c2100b7b,50e219e0,ecad2386,7801e8d9,07d7df22,181e2ed1,a52486f1,021b641d,0,0,21591,320,50,2478,3,167,100075,23
34627353,1.2798465617834002e+19,1,14102913,1010,1,85f751fd,c4e18dd6,50e219e0,826c565e,7801e8d9,0f2161f8,a1ab7e0c,29512fbd,f07e20f8,4,0,23822,320,50,2728,0,290,-1,42
67023,2.715485801685232e+18,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,a423f358,ab145aa1,1,0,20596,320,50,2161,0,35,-1,157
4150653,1.5970211649327831e+19,1,14102200,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,473834e4,1aa0e912,1,0,21760,320,50,2502,0,35,-1,221
